session_id,visit_id,user_id,key,device_id,cookie_id,device,entry_channel,user_country,entry_page,number_of_page_viewed,visit_datetime,sponsored_listing_viewed,banner_viewed,homepage_promo_seen,product_search_view,session_total_cost
S1550,V2118,U1154,returning,552ad173,501644bc,desktop,email,Tuvalu,product,3,2025-03-28 13:08:32,0,0,1,0,0.74
S1550,V2119,U1154,returning,4a4668f6,cbe9f8ea,mobile,paid,Israel,home,10,2025-05-07 07:58:49,0,0,1,0,0.74
S1551,V2120,U1154,returning,abc5a2f2,182bc348,tablet,referral,Sri Lanka,blog,11,2025-05-16 22:03:16,0,0,0,0,0.0
S1552,V2121,U1155,returning,09660cd0,846d313e,mobile,referral,Sierra Leone,blog,3,2025-04-16 05:11:22,0,0,0,0,0.0
S1552,V2122,U1155,returning,d08ff3dd,ffd3df72,desktop,social,Puerto Rico,home,14,2025-03-13 07:40:50,0,0,0,0,0.0
S1553,V2123,U1155,returning,f8389b00,7bc43af2,desktop,social,Costa Rica,category,19,2025-03-14 21:25:07,0,0,0,1,0.21
S1553,V2124,U1155,returning,518d52b3,ca9bc067,mobile,referral,Northern Mariana Islands,blog,8,2025-03-27 07:21:31,0,0,0,1,0.21
S1553,V2125,U1155,returning,2a6bbb7e,771069de,desktop,referral,Maldives,category,14,2025-04-13 17:33:09,0,0,0,1,0.21
S1554,V2126,U1156,returning,13b69615,41de7d9e,tablet,paid,Isle of Man,product,3,2025-03-24 05:30:05,0,0,0,0,0.0
S1554,V2127,U1156,returning,0cc4c660,a562aa6d,tablet,organic,Wallis and Futuna,landing,16,2025-03-17 22:43:42,0,0,0,0,0.0
S1555,V2128,U1156,returning,4692774b,49213122,tablet,social,New Caledonia,product,11,2025-05-07 03:42:58,0,1,0,1,1.42
S1556,V2129,U1156,new,715508d3,085d0296,desktop,social,Argentina,product,20,2025-04-27 21:24:51,0,1,1,0,1.07
S1556,V2130,U1156,returning,1de7ff08,fa2841d5,desktop,organic,Cocos (Keeling) Islands,landing,19,2025-05-09 15:11:39,0,1,1,0,1.07
S1557,V2131,U1156,returning,9b960784,cb75498e,tablet,social,Luxembourg,category,3,2025-04-29 10:10:45,0,0,1,0,1.02
S1557,V2132,U1156,new,d4707e37,0dd1b050,mobile,paid,Zambia,product,13,2025-03-09 13:06:15,0,0,1,0,1.02
S1558,V2133,U1157,returning,a7336caf,089ff4d0,tablet,referral,Nigeria,home,7,2025-05-20 05:50:46,0,1,0,1,0.63
S1558,V2134,U1157,returning,b5d670f2,924064cf,mobile,social,Slovenia,landing,6,2025-03-30 05:50:46,0,1,0,1,0.63
S1558,V2135,U1157,returning,e2921e86,a6bd409e,mobile,email,Guernsey,category,18,2025-04-10 15:50:30,0,1,0,1,0.63
S1559,V2136,U1157,returning,35f46290,7d65ff3b,mobile,email,Albania,landing,3,2025-04-24 03:33:33,0,0,0,0,0.0
S1559,V2137,U1157,returning,382d3f17,4729406c,tablet,referral,Dominica,blog,7,2025-03-19 15:09:57,0,0,0,0,0.0
S1559,V2138,U1157,returning,3053ab24,ed51afe7,tablet,referral,British Indian Ocean Territory (Chagos Archipelago),home,20,2025-04-21 11:27:11,0,0,0,0,0.0
S1560,V2139,U1158,returning,5e2ab221,8a29eb04,desktop,social,Bhutan,landing,12,2025-04-30 02:11:25,1,1,0,0,1.05
S1560,V2140,U1158,returning,a8c18f9e,315a107d,mobile,paid,Guyana,landing,20,2025-05-23 18:18:32,1,1,0,0,1.05
S1561,V2141,U1158,returning,1692c155,03be96c7,desktop,email,Senegal,home,7,2025-04-22 09:38:43,0,1,0,1,0.94
S1562,V2142,U1158,returning,60673d4a,1f7a1fa4,tablet,organic,Macedonia,home,19,2025-03-22 06:57:01,0,0,0,0,0.0
S1562,V2143,U1158,returning,4014ab93,b82647dd,tablet,email,Kyrgyz Republic,landing,13,2025-05-14 19:00:07,0,0,0,0,0.0
S1563,V2144,U1158,returning,a901bfc7,de8e1b00,mobile,paid,Nigeria,product,3,2025-05-04 00:20:37,0,0,0,1,0.32
S1563,V2145,U1158,returning,c4247f52,65279a09,tablet,paid,Cote d'Ivoire,blog,5,2025-03-27 20:07:14,0,0,0,1,0.32
S1564,V2146,U1159,returning,2c9a98a7,3434a841,mobile,referral,Austria,product,1,2025-03-19 19:23:52,1,0,1,1,1.29
S1565,V2147,U1159,returning,b192230c,b53d873c,tablet,social,Bouvet Island (Bouvetoya),category,8,2025-05-17 08:14:33,0,0,0,0,0.0
S1565,V2148,U1159,returning,2bd146ec,2b51935c,tablet,email,Canada,blog,13,2025-05-06 12:44:01,0,0,0,0,0.0
S1565,V2149,U1159,returning,5ecfceb0,8776f7d8,mobile,paid,Tanzania,blog,1,2025-05-28 11:54:45,0,0,0,0,0.0
S1566,V2150,U1159,returning,986cf093,c76da743,tablet,email,Lebanon,home,20,2025-04-18 07:17:36,0,0,0,0,0.0
S1566,V2151,U1159,returning,ae35b5da,04229566,desktop,social,Christmas Island,blog,2,2025-03-16 12:16:00,0,0,0,0,0.0
S1566,V2152,U1159,returning,a866ea1c,5f7a039e,tablet,email,Paraguay,product,7,2025-05-29 13:59:02,0,0,0,0,0.0
S1567,V2153,U1160,returning,e6327d44,281b0664,desktop,referral,Aruba,home,10,2025-03-06 05:53:36,0,1,0,0,0.22
S1567,V2154,U1160,returning,fe26e7ef,45641023,desktop,paid,Oman,blog,10,2025-04-05 08:37:52,0,1,0,0,0.22
S1568,V2155,U1160,returning,938f41e3,415ccf5f,desktop,paid,Finland,landing,14,2025-03-21 08:22:46,0,0,1,1,0.51
S1569,V2156,U1160,returning,5e0fab01,a719a704,desktop,social,Jordan,landing,14,2025-03-25 09:45:43,0,0,1,1,1.11
S1569,V2157,U1160,returning,3c8c631c,5da5652d,mobile,paid,Grenada,blog,14,2025-04-29 21:17:35,0,0,1,1,1.11
S1570,V2158,U1160,returning,e4bc1a38,c58f61ae,desktop,paid,Sri Lanka,landing,1,2025-05-26 10:02:08,0,0,1,1,1.52
S1571,V2159,U1160,new,3490e7cd,a71c19b2,mobile,social,Senegal,blog,6,2025-04-13 23:54:37,0,0,0,0,0.0
S1571,V2160,U1160,returning,ee818c35,ceaa31eb,tablet,social,Aruba,blog,4,2025-03-11 03:19:07,0,0,0,0,0.0
S1572,V2161,U1161,returning,7dee4843,a2a56e43,desktop,social,Saint Vincent and the Grenadines,home,13,2025-03-06 02:13:57,1,1,1,0,2.66
S1572,V2162,U1161,returning,8ab9dfef,1059d423,tablet,social,Uzbekistan,landing,6,2025-04-22 04:08:27,1,1,1,0,2.66
S1573,V2163,U1161,returning,ae2b9efc,fac6297f,desktop,paid,Christmas Island,category,17,2025-03-16 08:16:22,0,0,1,0,0.78
S1573,V2164,U1161,returning,592ce6e3,33431c6c,tablet,social,Solomon Islands,home,14,2025-03-03 19:43:36,0,0,1,0,0.78
S1574,V2165,U1161,returning,fe952c8e,afe307da,desktop,email,Libyan Arab Jamahiriya,landing,12,2025-04-19 23:48:45,0,0,1,0,1.28
S1575,V2166,U1161,returning,f402e546,173da8ba,desktop,email,Brazil,blog,20,2025-03-07 21:06:52,0,1,0,1,0.86
S1576,V2167,U1162,returning,1b3d269a,4a6437ac,mobile,organic,Ukraine,home,6,2025-03-23 20:17:18,0,0,0,1,0.19
S1577,V2168,U1162,returning,f6f8339b,b854f701,tablet,social,Saint Helena,home,4,2025-04-13 04:30:28,0,0,0,0,0.0
S1578,V2169,U1163,returning,749244ff,a5361ba6,tablet,paid,Namibia,blog,10,2025-04-26 06:56:34,1,1,0,1,2.82
S1579,V2170,U1163,returning,9e41907b,03433659,desktop,email,Greece,category,15,2025-04-10 16:29:42,0,0,0,0,0.0
S1580,V2171,U1163,returning,ae9e334c,2e46f588,mobile,organic,Congo,blog,14,2025-05-12 12:50:17,0,0,0,0,0.0
S1580,V2172,U1163,returning,03e3ccfb,dfa3bf82,tablet,referral,Philippines,category,8,2025-05-27 05:21:36,0,0,0,0,0.0
S1580,V2173,U1163,returning,857699da,a5846099,desktop,social,Greece,product,10,2025-03-23 08:05:10,0,0,0,0,0.0
S1581,V2174,U1164,returning,16ce54a2,9daf644a,desktop,referral,Slovakia (Slovak Republic),product,1,2025-03-11 16:37:41,0,1,0,0,0.39
S1581,V2175,U1164,returning,eebba5ff,a473d89e,desktop,referral,Greece,home,8,2025-03-23 02:46:14,0,1,0,0,0.39
S1582,V2176,U1164,new,bdd0e761,11fd60ee,desktop,paid,Bolivia,category,10,2025-03-24 00:31:32,1,0,0,1,1.2
S1582,V2177,U1164,returning,5c36f27b,6a25e08a,mobile,referral,Saint Pierre and Miquelon,landing,20,2025-04-10 01:25:01,1,0,0,1,1.2
S1582,V2178,U1164,returning,20a28d7e,0c0c0fc7,desktop,organic,Trinidad and Tobago,home,11,2025-03-20 09:55:51,1,0,0,1,1.2
S1583,V2179,U1164,returning,0053fb34,cc170e61,mobile,paid,Honduras,product,17,2025-05-26 13:01:52,0,0,0,0,0.0
S1583,V2180,U1164,returning,a70a545f,3cd2fc0a,desktop,email,Cyprus,category,4,2025-03-08 03:20:11,0,0,0,0,0.0
S1584,V2181,U1164,returning,23d044ba,7dfc08a6,tablet,organic,Latvia,product,4,2025-04-26 19:21:49,0,1,0,0,0.42
S1584,V2182,U1164,returning,01048f71,03d0bd24,desktop,social,Libyan Arab Jamahiriya,category,4,2025-03-06 06:37:11,0,1,0,0,0.42
S1584,V2183,U1164,returning,fc31710d,21f4e581,mobile,paid,Tuvalu,category,7,2025-04-12 07:38:21,0,1,0,0,0.42
S1585,V2184,U1165,returning,931d1e9a,c9a3e7e5,tablet,organic,Cameroon,category,5,2025-03-21 23:42:04,0,1,1,0,1.26
S1585,V2185,U1165,returning,35ca561f,41176365,tablet,social,Vanuatu,blog,9,2025-04-29 04:04:59,0,1,1,0,1.26
S1586,V2186,U1165,returning,7e7e8bf4,e71db072,mobile,organic,Korea,category,17,2025-03-18 06:54:41,0,1,1,0,2.07
S1587,V2187,U1166,returning,0a859557,f796a4eb,desktop,organic,Iceland,blog,18,2025-04-06 06:16:59,0,0,0,0,0.0
S1587,V2188,U1166,returning,d3f127e1,e7ae1bc0,desktop,social,Burkina Faso,category,4,2025-04-14 10:36:43,0,0,0,0,0.0
S1587,V2189,U1166,returning,c0379376,376a5896,mobile,organic,Saint Helena,landing,4,2025-03-19 20:24:49,0,0,0,0,0.0
S1588,V2190,U1166,returning,81295657,2955fd12,tablet,social,Niue,blog,3,2025-04-04 19:34:32,0,1,1,1,1.52
S1589,V2191,U1166,new,88bcd19d,80c07c33,desktop,referral,Faroe Islands,product,15,2025-03-20 15:11:07,1,0,0,1,0.8
S1590,V2192,U1166,returning,5eb1f957,2eafacba,tablet,social,Grenada,home,15,2025-03-13 08:25:29,0,1,1,1,1.09
S1590,V2193,U1166,new,1c0991a2,0b8670af,desktop,email,Antigua and Barbuda,landing,11,2025-05-07 04:58:02,0,1,1,1,1.09
S1590,V2194,U1166,returning,db70d091,8720b7a1,desktop,organic,Mongolia,category,10,2025-03-06 18:59:54,0,1,1,1,1.09
S1591,V2195,U1166,new,6fb51618,2beefbe2,mobile,social,Fiji,category,1,2025-03-14 06:04:17,0,0,0,1,0.17
S1591,V2196,U1166,returning,4ce79970,86c314c6,tablet,social,Bouvet Island (Bouvetoya),blog,5,2025-05-22 16:29:29,0,0,0,1,0.17
S1592,V2197,U1167,returning,032444c8,9afea45d,mobile,social,Lao People's Democratic Republic,landing,18,2025-04-14 12:33:58,0,1,1,0,1.42
S1593,V2198,U1167,returning,dc86e3aa,dc294d9e,tablet,social,Italy,category,3,2025-03-17 14:55:40,0,0,0,1,0.34
S1593,V2199,U1167,returning,6f9d3c08,c501df1b,tablet,referral,Senegal,landing,19,2025-04-03 08:35:24,0,0,0,1,0.34
S1594,V2200,U1167,returning,bea6beb2,aa6bc9cd,tablet,email,Cyprus,home,13,2025-05-26 01:28:57,0,1,0,0,0.26
S1595,V2201,U1167,returning,2fc2c011,5044004c,tablet,referral,French Polynesia,category,10,2025-04-28 14:34:25,0,0,0,1,0.5
S1595,V2202,U1167,returning,5d077dbc,75a7db89,desktop,referral,Cayman Islands,product,19,2025-05-16 15:46:39,0,0,0,1,0.5
S1596,V2203,U1167,returning,220c76f0,8351f52c,desktop,referral,South Africa,product,5,2025-05-01 22:38:45,0,0,0,0,0.0
S1596,V2204,U1167,returning,0db196d6,774a9014,tablet,paid,Zambia,home,12,2025-04-29 08:57:49,0,0,0,0,0.0
S1597,V2205,U1168,returning,cc6cccf0,10532060,mobile,referral,United Kingdom,home,3,2025-03-17 11:58:42,0,0,0,0,0.0
S1598,V2206,U1168,returning,e493412a,10eb17b0,mobile,email,Montserrat,landing,1,2025-04-23 16:00:50,0,0,0,0,0.0
S1598,V2207,U1168,returning,e9148e3f,673afc4d,mobile,email,Timor-Leste,blog,10,2025-03-23 07:14:42,0,0,0,0,0.0
S1598,V2208,U1168,returning,a947f066,53e9a1f0,desktop,organic,Benin,home,17,2025-04-09 23:19:17,0,0,0,0,0.0
S1599,V2209,U1168,returning,88522306,e38316a1,tablet,organic,Togo,category,15,2025-04-20 15:48:33,0,0,1,1,1.12
S1599,V2210,U1168,new,bbb5c1ce,2b7a29a3,desktop,organic,Liechtenstein,home,4,2025-05-23 17:04:09,0,0,1,1,1.12
S1600,V2211,U1168,returning,be0c4eca,fcd1376a,desktop,organic,Cuba,blog,16,2025-04-27 10:29:00,1,0,1,1,3.01
S1601,V2212,U1169,returning,c61fbc9c,7174e3c4,desktop,email,Lebanon,category,3,2025-05-21 06:19:32,1,0,0,0,1.01
S1601,V2213,U1169,returning,395a7e6e,27016d1f,desktop,social,Kyrgyz Republic,home,5,2025-03-28 02:30:55,1,0,0,0,1.01
S1601,V2214,U1169,returning,e6e9cc0a,fcce62e1,mobile,paid,American Samoa,product,15,2025-05-10 21:03:52,1,0,0,0,1.01
S1602,V2215,U1169,returning,d8de5474,88ca71d0,mobile,organic,Japan,category,3,2025-05-11 11:25:15,0,0,1,1,2.0
S1602,V2216,U1169,new,0b157caa,efce8890,desktop,referral,Tunisia,category,11,2025-03-24 22:44:45,0,0,1,1,2.0
S1602,V2217,U1169,returning,8c7620c8,5c753c5f,tablet,paid,Egypt,landing,20,2025-04-01 18:39:17,0,0,1,1,2.0
S1603,V2218,U1169,returning,1e1c608b,4cca63a3,tablet,referral,Jordan,blog,14,2025-04-26 06:15:21,0,0,0,1,0.14
S1603,V2219,U1169,returning,ae7b024b,0285ce67,desktop,paid,Cyprus,landing,9,2025-05-26 14:05:50,0,0,0,1,0.14
S1604,V2220,U1170,returning,78fc1b2b,bce9fe77,mobile,paid,Vanuatu,product,10,2025-04-27 10:55:40,0,0,0,0,0.0
S1605,V2221,U1170,returning,38d83c5f,5ee83ed0,mobile,paid,Yemen,blog,14,2025-03-15 11:07:28,0,0,0,0,0.0
S1605,V2222,U1170,returning,29d51641,15960a74,mobile,email,United States Minor Outlying Islands,category,6,2025-04-25 16:49:10,0,0,0,0,0.0
S1605,V2223,U1170,returning,e34a8089,241d9566,tablet,referral,Ukraine,product,17,2025-03-01 11:49:53,0,0,0,0,0.0
S1606,V2224,U1170,returning,f198f3b1,a417d598,desktop,organic,Israel,home,17,2025-03-05 07:02:59,1,0,1,1,4.12
S1607,V2225,U1171,returning,c326f583,4079a297,mobile,social,Armenia,blog,6,2025-04-15 16:42:00,0,0,1,0,0.45
S1607,V2226,U1171,returning,4d29a24e,9fdc783a,desktop,referral,Saint Martin,home,5,2025-05-14 14:58:57,0,0,1,0,0.45
S1607,V2227,U1171,new,676d1f37,60e332a9,tablet,social,Macedonia,category,2,2025-03-04 06:20:29,0,0,1,0,0.45
S1608,V2228,U1171,returning,38b9a9e6,e71cefda,tablet,social,Jamaica,category,18,2025-04-21 13:36:11,0,1,1,0,0.85
S1609,V2229,U1171,new,f4639f04,09aa07a4,tablet,social,India,category,14,2025-04-16 12:46:42,0,0,0,0,0.0
S1609,V2230,U1171,new,07c03821,c4660133,tablet,social,Sudan,landing,9,2025-05-17 11:30:56,0,0,0,0,0.0
S1610,V2231,U1171,returning,fb11e76b,6ad01398,desktop,paid,Qatar,category,13,2025-05-19 17:44:50,0,1,0,0,0.27
S1610,V2232,U1171,returning,23862a2a,614595c6,mobile,referral,Bolivia,landing,15,2025-04-13 22:15:53,0,1,0,0,0.27
S1610,V2233,U1171,returning,db1214be,8e3c24b2,mobile,social,Lithuania,product,13,2025-03-24 08:25:56,0,1,0,0,0.27
S1611,V2234,U1171,returning,b3c9f8b8,7b6d1555,tablet,paid,Belize,blog,1,2025-04-24 05:22:08,1,0,0,0,2.73
S1611,V2235,U1171,returning,99bf81fa,cb08dcd6,desktop,email,Sao Tome and Principe,landing,9,2025-03-02 04:56:51,1,0,0,0,2.73
S1611,V2236,U1171,returning,fb5f94b0,7bc86508,tablet,social,Puerto Rico,blog,18,2025-05-11 01:11:08,1,0,0,0,2.73
S1612,V2237,U1172,returning,a906008b,444add78,tablet,organic,Ireland,home,1,2025-03-22 03:59:30,0,1,1,1,3.01
S1613,V2238,U1172,returning,be768707,4999f49c,mobile,paid,Bulgaria,blog,20,2025-04-04 19:08:44,0,0,0,1,0.12
S1613,V2239,U1172,returning,a15e648d,8e501862,mobile,email,French Polynesia,landing,4,2025-03-24 05:03:20,0,0,0,1,0.12
S1614,V2240,U1173,returning,d78deed5,7c9844d3,mobile,referral,Oman,category,6,2025-03-09 19:24:54,1,1,0,1,3.67
S1614,V2241,U1173,returning,faf7dd86,01863edb,mobile,paid,Andorra,product,20,2025-04-16 13:58:31,1,1,0,1,3.67
S1615,V2242,U1173,returning,316acee9,c605b882,mobile,social,Paraguay,blog,13,2025-03-30 14:19:14,1,1,0,0,1.34
S1616,V2243,U1173,new,a142a87d,5cacb5de,desktop,organic,Central African Republic,home,7,2025-05-08 06:49:05,0,0,0,0,0.0
S1617,V2244,U1173,returning,f5036f71,7619e431,tablet,organic,Kuwait,blog,12,2025-05-23 07:06:12,0,0,0,0,0.0
S1618,V2245,U1173,returning,e45dd91a,24937449,tablet,organic,Montenegro,product,3,2025-05-12 13:18:15,0,1,0,0,0.14
S1618,V2246,U1173,returning,12c228a9,a3894c7d,tablet,paid,Mozambique,blog,13,2025-03-03 08:53:15,0,1,0,0,0.14
S1618,V2247,U1173,returning,adca0489,5cdeb6a1,desktop,organic,Korea,category,5,2025-04-15 00:38:26,0,1,0,0,0.14
S1619,V2248,U1174,returning,54a192cf,e8525500,mobile,organic,Sierra Leone,landing,6,2025-03-14 11:01:01,0,0,0,0,0.0
S1620,V2249,U1174,returning,fc9e165b,d7b0da5b,tablet,email,Tunisia,blog,4,2025-05-08 06:25:22,0,0,0,0,0.0
S1620,V2250,U1174,returning,6c5f1493,4dc66865,mobile,referral,Iraq,blog,13,2025-03-18 22:57:17,0,0,0,0,0.0
S1620,V2251,U1174,returning,c1902045,c246d447,tablet,referral,Somalia,product,5,2025-05-24 14:51:46,0,0,0,0,0.0
S1621,V2252,U1174,returning,6de56084,ece7c614,tablet,social,Heard Island and McDonald Islands,blog,1,2025-04-30 20:34:31,1,1,0,0,3.36
S1621,V2253,U1174,new,c223b36b,89e36917,mobile,organic,Kyrgyz Republic,blog,12,2025-05-08 08:12:38,1,1,0,0,3.36
S1621,V2254,U1174,returning,1c01f1be,d0ace797,desktop,email,Norfolk Island,landing,12,2025-03-01 03:10:39,1,1,0,0,3.36
S1622,V2255,U1174,returning,304e48ec,8d1bc16d,mobile,paid,Tokelau,landing,17,2025-04-30 21:43:35,0,1,1,0,1.15
S1622,V2256,U1174,returning,a31c159e,fa7df33c,mobile,referral,Barbados,blog,20,2025-04-07 08:50:01,0,1,1,0,1.15
S1623,V2257,U1175,returning,b263715f,880189ad,mobile,email,Uganda,blog,12,2025-05-07 01:33:56,0,0,1,1,1.05
S1623,V2258,U1175,returning,acdd62c6,73a8fb3f,mobile,email,Grenada,product,2,2025-04-21 13:08:02,0,0,1,1,1.05
S1624,V2259,U1175,returning,e7bb89ba,5f6fd1b2,desktop,referral,Antigua and Barbuda,blog,4,2025-03-29 19:06:17,1,1,0,1,2.8
S1625,V2260,U1175,returning,47feb0fd,019fb638,tablet,email,Japan,home,4,2025-05-13 02:21:22,0,0,0,1,0.42
S1625,V2261,U1175,returning,0b471889,149a058e,tablet,organic,Faroe Islands,category,12,2025-05-07 18:35:09,0,0,0,1,0.42
S1625,V2262,U1175,returning,73814cad,52e89ab0,tablet,social,Yemen,landing,10,2025-04-29 11:13:52,0,0,0,1,0.42
S1626,V2263,U1175,returning,7e64bd2c,02a87624,mobile,referral,Mauritania,blog,15,2025-04-25 20:22:53,0,0,1,0,0.59
S1626,V2264,U1175,returning,23fd07d4,3a026fa3,mobile,social,South Africa,home,5,2025-03-21 02:41:10,0,0,1,0,0.59
S1626,V2265,U1175,new,e79459c0,3ebb891c,mobile,paid,Solomon Islands,product,2,2025-05-06 11:23:07,0,0,1,0,0.59
S1627,V2266,U1175,new,930424f7,e35032eb,desktop,social,Belgium,blog,2,2025-04-30 05:45:55,0,0,0,0,0.0
S1627,V2267,U1175,returning,62d2e8e5,a753a711,mobile,organic,Turkmenistan,category,7,2025-04-02 14:13:31,0,0,0,0,0.0
S1627,V2268,U1175,returning,4bf463fa,25cd3dfa,desktop,paid,Saint Pierre and Miquelon,blog,6,2025-05-30 12:17:03,0,0,0,0,0.0
S1628,V2269,U1176,returning,9beaf232,f59d0ee4,tablet,referral,Azerbaijan,home,11,2025-04-19 23:25:22,0,1,1,1,1.25
S1628,V2270,U1176,new,bbd355a5,a68cab2e,desktop,paid,Yemen,product,6,2025-05-28 08:27:47,0,1,1,1,1.25
S1628,V2271,U1176,returning,1a9469dd,5b260d3c,desktop,email,Peru,home,15,2025-04-05 08:09:33,0,1,1,1,1.25
S1629,V2272,U1176,returning,b2ae2b9f,debfadc3,tablet,paid,Tuvalu,landing,12,2025-03-06 00:08:58,0,0,0,1,0.06
S1630,V2273,U1176,returning,026138a9,53f99180,mobile,referral,Bouvet Island (Bouvetoya),product,13,2025-04-07 04:20:59,0,0,0,1,0.46
S1630,V2274,U1176,returning,3ca56729,b59a5801,tablet,referral,Haiti,product,14,2025-04-15 04:21:02,0,0,0,1,0.46
S1630,V2275,U1176,returning,75859217,92e30758,mobile,organic,Nicaragua,landing,19,2025-03-04 23:14:38,0,0,0,1,0.46
S1631,V2276,U1176,returning,b01d1fa2,82bebf25,mobile,organic,Haiti,home,7,2025-04-05 13:51:02,0,0,1,1,0.85
S1631,V2277,U1176,returning,804ef749,4ddb5817,mobile,organic,China,landing,10,2025-05-02 22:21:06,0,0,1,1,0.85
S1632,V2278,U1177,returning,b30e8ce8,099589c0,tablet,social,Moldova,blog,9,2025-05-08 10:28:28,0,0,1,0,0.7
S1633,V2279,U1177,new,75f5c529,ebc01cfd,tablet,referral,Bangladesh,blog,11,2025-04-24 10:39:40,0,0,1,1,2.1
S1633,V2280,U1177,returning,f6fdb6a1,5db570dc,mobile,organic,Russian Federation,product,7,2025-05-15 02:33:41,0,0,1,1,2.1
S1633,V2281,U1177,returning,753eb9d7,edd2f070,tablet,social,Costa Rica,blog,18,2025-03-14 10:30:32,0,0,1,1,2.1
S1634,V2282,U1177,returning,c19b9c85,9b02752b,tablet,email,Grenada,landing,15,2025-03-24 04:03:16,0,1,0,1,1.1
S1635,V2283,U1177,new,f84f4be7,605ac366,mobile,referral,Mauritania,product,17,2025-03-12 00:36:30,0,0,0,1,0.49
S1635,V2284,U1177,returning,85804bc1,b6b02e38,tablet,organic,Pakistan,blog,18,2025-04-16 10:58:14,0,0,0,1,0.49
S1636,V2285,U1177,returning,47f94a2f,dc233d16,mobile,organic,Saint Pierre and Miquelon,product,6,2025-05-13 00:55:58,1,0,0,1,3.03
S1637,V2286,U1178,returning,930a19c3,49bcc8a1,desktop,referral,Morocco,product,3,2025-05-24 13:52:59,1,0,1,1,3.39
S1637,V2287,U1178,returning,20218fe2,09b684aa,desktop,organic,Reunion,product,15,2025-03-21 08:51:19,1,0,1,1,3.39
S1637,V2288,U1178,returning,de75f73e,f056dbec,desktop,paid,Sao Tome and Principe,product,14,2025-05-12 08:00:53,1,0,1,1,3.39
S1638,V2289,U1178,returning,954dbccb,44a21d22,desktop,social,Senegal,blog,17,2025-03-22 21:18:24,1,0,0,0,0.59
S1638,V2290,U1178,returning,facdf3d8,a385c286,mobile,organic,Gibraltar,blog,20,2025-04-04 05:52:39,1,0,0,0,0.59
S1638,V2291,U1178,returning,5b8afceb,48701461,desktop,social,Ukraine,landing,9,2025-03-26 22:59:20,1,0,0,0,0.59
S1639,V2292,U1178,returning,98d62ba3,cfe722a4,mobile,email,Macao,category,5,2025-05-06 01:02:35,0,0,1,0,0.45
S1639,V2293,U1178,returning,27f67f0c,aa3699aa,mobile,social,Jamaica,home,5,2025-03-27 21:47:43,0,0,1,0,0.45
S1639,V2294,U1178,returning,94751390,ef54358c,desktop,social,Austria,home,1,2025-03-07 03:39:39,0,0,1,0,0.45
S1640,V2295,U1179,returning,55785406,275799f9,desktop,social,Holy See (Vatican City State),landing,9,2025-04-03 12:26:10,0,0,0,0,0.0
S1640,V2296,U1179,returning,00784fd3,a9f598ff,mobile,email,Korea,landing,1,2025-04-17 04:59:26,0,0,0,0,0.0
S1641,V2297,U1179,new,d81221e4,6228fe00,mobile,paid,Macao,home,19,2025-04-21 03:15:33,0,1,1,1,1.42
S1642,V2298,U1179,returning,c1f9fb3e,1410b925,tablet,social,Switzerland,blog,13,2025-03-12 21:56:01,0,1,0,0,0.25
S1642,V2299,U1179,returning,d9399c22,788c3db7,mobile,referral,Latvia,home,16,2025-05-08 22:00:46,0,1,0,0,0.25
S1642,V2300,U1179,returning,88dbd082,40ffdff4,tablet,paid,Marshall Islands,home,7,2025-05-05 20:34:22,0,1,0,0,0.25
S1643,V2301,U1179,returning,47c2242a,272aaade,tablet,social,Sweden,product,8,2025-04-21 17:38:35,0,0,0,1,0.49
S1643,V2302,U1179,returning,174ef506,8ebc6dd1,mobile,email,United Arab Emirates,home,7,2025-03-29 09:01:31,0,0,0,1,0.49
S1644,V2303,U1179,returning,42c3a1cd,c5783a34,desktop,email,Korea,landing,20,2025-04-30 06:55:16,0,0,1,0,0.62
S1644,V2304,U1179,returning,38be82d2,32a512cb,desktop,paid,Heard Island and McDonald Islands,home,8,2025-05-17 15:54:39,0,0,1,0,0.62
S1644,V2305,U1179,returning,9f7c81ce,13bfcc8e,mobile,organic,Peru,blog,15,2025-05-07 07:19:36,0,0,1,0,0.62
S1645,V2306,U1180,returning,22f44ac3,7c4e5344,mobile,paid,Sudan,landing,19,2025-05-25 17:50:34,0,0,0,1,0.23
S1645,V2307,U1180,new,760e633e,3a46fbac,mobile,referral,Bahrain,landing,15,2025-03-19 06:53:44,0,0,0,1,0.23
S1646,V2308,U1180,returning,943033bd,70385818,desktop,social,Uganda,home,13,2025-05-25 19:49:13,0,0,0,1,0.09
S1646,V2309,U1180,returning,3963c696,a790cefd,mobile,paid,Kuwait,home,12,2025-03-09 11:26:38,0,0,0,1,0.09
S1647,V2310,U1180,returning,f33ef348,73d3ad13,desktop,social,Belgium,home,11,2025-04-07 22:21:22,0,1,0,0,0.38
S1648,V2311,U1181,new,c93b56f2,be0f5322,desktop,paid,Ukraine,category,7,2025-03-18 08:39:42,1,1,0,0,2.54
S1648,V2312,U1181,returning,7b8a150d,ab2c9e90,mobile,paid,France,landing,10,2025-03-08 11:18:00,1,1,0,0,2.54
S1649,V2313,U1181,returning,4c56a80f,48cc9aab,desktop,social,Botswana,blog,8,2025-03-16 23:55:59,1,0,1,0,2.99
S1650,V2314,U1181,returning,3efc0633,2149b4eb,desktop,social,Falkland Islands (Malvinas),landing,2,2025-03-11 21:02:10,0,0,0,0,0.0
