transaction_id,order_id,product_id,quantity,total_product_price,Unit_price,discount_code_used,discount_value,shipping_cost,total_payable,return_stat,return_date,Order_date,Total_order_amount
TX1376,ORD1376,P1811,3,145.92,48.64,No,0,16.26,162.18,Not Returned,,11-03-2025,162.18
TX1377,ORD1377,P1708,1,439.17,439.17,No,0,5.57,444.74,Not Returned,,26-04-2025,444.74
TX1378,ORD1378,P1056,2,432.98,216.49,Yes,110.55,0.01,322.44,Not Returned,,20-04-2025,322.44
TX1378,ORD1378,P1597,3,138.99,46.33,No,0,9.83,148.82,Returned,30-04-2025 15:06,20-04-2025,9.83
TX1378,ORD1378,P1290,1,47.19,47.19,Yes,5.63,5.73,47.29,Not Returned,,20-04-2025,47.29
TX1379,ORD1379,P1910,2,87.9,43.95,No,0,10.06,97.96,Not Returned,,05-05-2025,97.96
TX1379,ORD1379,P1656,2,118.9,59.45,Yes,32.45,19.37,105.82,Not Returned,,05-05-2025,105.82
TX1379,ORD1379,P1439,2,147.98,73.99,No,0,2.95,150.93,Not Returned,,05-05-2025,150.93
TX1380,ORD1380,P1134,2,46.34,23.17,Yes,7.92,14.86,53.28,Not Returned,,16-03-2025,53.28
TX1380,ORD1380,P1379,2,10.2,5.1,No,0,21.28,31.48,Not Returned,,16-03-2025,31.48
TX1380,ORD1380,P1574,1,78,78,Yes,14.3,23.94,87.64,Not Returned,,16-03-2025,87.64
TX1381,ORD1381,P1145,3,97.08,32.36,No,0,4.29,101.37,Not Returned,,14-05-2025,101.37
TX1381,ORD1381,P1149,3,114.78,38.26,Yes,32.22,3.23,85.79,Not Returned,,14-05-2025,85.79
TX1381,ORD1381,P1550,2,308.54,154.27,No,0,17.6,326.14,Not Returned,,14-05-2025,326.14
TX1382,ORD1382,P1122,3,445.08,148.36,No,0,19.67,464.75,Not Returned,,11-04-2025,464.75
TX1382,ORD1382,P1542,3,1348.56,449.52,Yes,369.93,18.94,997.57,Not Returned,,11-04-2025,997.57
TX1383,ORD1383,P1673,2,50.02,25.01,Yes,7.99,15.9,57.93,Not Returned,,24-03-2025,57.93
TX1383,ORD1383,P1342,1,103.47,103.47,Yes,21.92,3.67,85.22,Returned,25-03-2025 00:42,24-03-2025,3.67
TX1384,ORD1384,P1453,1,67.56,67.56,Yes,9.77,20.97,78.76,Not Returned,,10-04-2025,78.76
TX1385,ORD1385,P1512,1,86.19,86.19,No,0,21.25,107.44,Not Returned,,10-04-2025,107.44
TX1386,ORD1386,P1526,1,36.56,36.56,Yes,9.57,24.67,51.66,Not Returned,,24-05-2025,51.66
TX1386,ORD1386,P1146,2,56.96,28.48,Yes,9.29,8.23,55.9,Not Returned,,24-05-2025,55.9
TX1386,ORD1386,P1537,2,85.52,42.76,Yes,13.37,24.34,96.49,Not Returned,,24-05-2025,96.49
TX1387,ORD1387,P1396,3,119.97,39.99,Yes,13.76,16.91,123.12,Not Returned,,19-05-2025,123.12
TX1387,ORD1387,P1975,1,63.57,63.57,Yes,12.88,4.3,54.99,Not Returned,,19-05-2025,54.99
TX1388,ORD1388,P1498,2,31.72,15.86,No,0,4.2,35.92,Not Returned,,04-03-2025,35.92
TX1388,ORD1388,P1562,1,156.76,156.76,No,0,16.31,173.07,Not Returned,,04-03-2025,173.07
TX1389,ORD1389,P1130,2,8.6,4.3,No,0,22.67,31.27,Not Returned,,03-03-2025,31.27
TX1389,ORD1389,P1870,2,170.32,85.16,Yes,42.59,7.08,134.81,Not Returned,,03-03-2025,134.81
TX1389,ORD1389,P1336,1,190.61,190.61,No,0,1.57,192.18,Not Returned,,03-03-2025,192.18
TX1390,ORD1390,P1718,3,196.65,65.55,No,0,17.59,214.24,Not Returned,,08-05-2025,214.24
TX1391,ORD1391,P1884,3,263.61,87.87,Yes,40.99,17.84,240.46,Not Returned,,26-05-2025,240.46
TX1392,ORD1392,P1819,3,1369.2,456.4,No,0,12.65,1381.85,Not Returned,,11-05-2025,1381.85
TX1392,ORD1392,P1221,3,1198.26,399.42,Yes,341.89,21.79,878.16,Returned,16-05-2025 01:20,11-05-2025,21.79
TX1393,ORD1393,P1707,2,76.4,38.2,No,0,7.54,83.94,Not Returned,,04-04-2025,83.94
TX1394,ORD1394,P1295,2,251.24,125.62,No,0,4.25,255.49,Not Returned,,28-05-2025,255.49
TX1394,ORD1394,P1248,2,71.04,35.52,No,0,0.78,71.82,Not Returned,,28-05-2025,71.82
TX1395,ORD1395,P1942,2,277.92,138.96,No,0,12.87,290.79,Returned,05-05-2025 06:20,30-04-2025,12.87
TX1396,ORD1396,P1919,1,39.24,39.24,No,0,20.67,59.91,Not Returned,,16-03-2025,59.91
TX1396,ORD1396,P1675,1,111.46,111.46,Yes,13.67,10.92,108.71,Not Returned,,16-03-2025,108.71
TX1397,ORD1397,P1036,2,144.82,72.41,Yes,22.31,14.88,137.39,Not Returned,,03-05-2025,137.39
TX1397,ORD1397,P1694,3,10.56,3.52,No,0,17.35,27.91,Not Returned,,03-05-2025,27.91
TX1397,ORD1397,P1262,3,946.56,315.52,Yes,109.06,4.24,841.74,Not Returned,,03-05-2025,841.74
TX1398,ORD1398,P1374,2,117.9,58.95,No,0,22.74,140.64,Not Returned,,27-05-2025,140.64
TX1399,ORD1399,P1944,1,3.86,3.86,Yes,1.06,15.32,18.12,Not Returned,,01-05-2025,18.12
TX1399,ORD1399,P1273,2,397.68,198.84,Yes,77.65,9.09,329.12,Not Returned,,01-05-2025,329.12
TX1400,ORD1400,P1278,1,70.34,70.34,Yes,7.99,13.65,76,Not Returned,,30-04-2025,76
TX1400,ORD1400,P1861,3,411.06,137.02,No,0,20.42,431.48,Not Returned,,30-04-2025,431.48
TX1401,ORD1401,P1154,2,120.98,60.49,No,0,21.84,142.82,Not Returned,,13-03-2025,142.82
TX1401,ORD1401,P1146,2,56.96,28.48,No,0,8.33,65.29,Returned,23-03-2025 08:05,13-03-2025,8.33
TX1402,ORD1402,P1297,1,71.15,71.15,Yes,18.47,21.7,74.38,Not Returned,,13-05-2025,74.38
TX1403,ORD1403,P1715,3,113.49,37.83,Yes,25.87,13.51,101.13,Not Returned,,07-04-2025,101.13
TX1403,ORD1403,P1444,3,152.19,50.73,No,0,2.76,154.95,Not Returned,,07-04-2025,154.95
TX1404,ORD1404,P1745,3,351.03,117.01,No,0,4.36,355.39,Not Returned,,30-03-2025,355.39
TX1404,ORD1404,P1940,2,148.66,74.33,No,0,7.98,156.64,Not Returned,,30-03-2025,156.64
TX1405,ORD1405,P1038,2,111.4,55.7,No,0,15.37,126.77,Returned,01-04-2025 01:38,31-03-2025,15.37
TX1405,ORD1405,P1944,1,3.86,3.86,No,0,18.22,22.08,Returned,06-04-2025 01:38,31-03-2025,18.22
TX1405,ORD1405,P1390,2,247.7,123.85,Yes,26.07,9.96,231.59,Not Returned,,31-03-2025,231.59
TX1406,ORD1406,P1999,1,14.46,14.46,No,0,24.23,38.69,Not Returned,,14-05-2025,38.69
TX1406,ORD1406,P1052,3,267.93,89.31,No,0,12.56,280.49,Not Returned,,14-05-2025,280.49
TX1407,ORD1407,P1575,3,141.39,47.13,No,0,5.08,146.47,Returned,23-04-2025 14:11,19-04-2025,5.08
TX1408,ORD1408,P1725,2,26.84,13.42,No,0,4.08,30.92,Not Returned,,14-04-2025,30.92
TX1408,ORD1408,P1734,2,167.62,83.81,Yes,19.9,8.59,156.31,Not Returned,,14-04-2025,156.31
TX1408,ORD1408,P1642,1,16.36,16.36,No,0,24.97,41.33,Not Returned,,14-04-2025,41.33
TX1409,ORD1409,P1068,2,40.24,20.12,No,0,24.41,64.65,Not Returned,,14-04-2025,64.65
TX1410,ORD1410,P1925,2,191.34,95.67,Yes,50.69,13.57,154.22,Returned,27-05-2025 22:43,25-05-2025,13.57
TX1410,ORD1410,P1013,1,39.7,39.7,Yes,7.04,21.84,54.5,Not Returned,,25-05-2025,54.5
TX1410,ORD1410,P1463,3,405.45,135.15,No,0,8.44,413.89,Not Returned,,25-05-2025,413.89
TX1411,ORD1411,P1161,2,77.58,38.79,Yes,17.7,20.16,80.04,Not Returned,,02-04-2025,80.04
TX1412,ORD1412,P1796,2,664.6,332.3,No,0,18.12,682.72,Not Returned,,22-04-2025,682.72
TX1412,ORD1412,P1069,2,131.86,65.93,Yes,28.32,15.62,119.16,Not Returned,,22-04-2025,119.16
TX1412,ORD1412,P1480,2,185.62,92.81,No,0,14.33,199.95,Not Returned,,22-04-2025,199.95
TX1413,ORD1413,P1075,3,129.6,43.2,No,0,7.88,137.48,Not Returned,,18-05-2025,137.48
TX1413,ORD1413,P1162,1,89.69,89.69,No,0,18.13,107.82,Not Returned,,18-05-2025,107.82
TX1414,ORD1414,P1514,3,376.35,125.45,Yes,38.48,19.6,357.47,Not Returned,,26-03-2025,357.47
TX1415,ORD1415,P1556,2,196.34,98.17,Yes,21.92,10.95,185.37,Not Returned,,30-04-2025,185.37
TX1416,ORD1416,P1102,2,100.96,50.48,Yes,14.04,18.54,105.46,Not Returned,,09-04-2025,105.46
TX1417,ORD1417,P1801,2,113.78,56.89,No,0,20.18,133.96,Not Returned,,04-03-2025,133.96
TX1418,ORD1418,P1106,1,84.66,84.66,No,0,18.56,103.22,Not Returned,,13-04-2025,103.22
TX1419,ORD1419,P1173,2,277.04,138.52,No,0,24.18,301.22,Not Returned,,24-05-2025,301.22
TX1419,ORD1419,P1033,2,56.12,28.06,No,0,3.22,59.34,Not Returned,,24-05-2025,59.34
TX1419,ORD1419,P1070,3,350.88,116.96,Yes,38.1,3.74,316.52,Not Returned,,24-05-2025,316.52
TX1420,ORD1420,P1749,3,179.01,59.67,No,0,4.99,184,Not Returned,,01-04-2025,184
TX1420,ORD1420,P1099,2,910.9,455.45,Yes,155.4,2.57,758.07,Not Returned,,01-04-2025,758.07
TX1421,ORD1421,P1425,3,875.1,291.7,Yes,146.94,20.47,748.63,Not Returned,,27-05-2025,748.63
TX1421,ORD1421,P1854,2,62.04,31.02,Yes,15.61,15.77,62.2,Not Returned,,27-05-2025,62.2
TX1421,ORD1421,P1100,1,5.23,5.23,No,0,10.91,16.14,Not Returned,,27-05-2025,16.14
TX1422,ORD1422,P1118,3,31.05,10.35,No,0,24.99,56.04,Not Returned,,18-04-2025,56.04
TX1423,ORD1423,P1354,3,459.57,153.19,No,0,22.88,482.45,Not Returned,,14-05-2025,482.45
TX1424,ORD1424,P1719,3,100.23,33.41,No,0,16.56,116.79,Not Returned,,08-04-2025,116.79
TX1425,ORD1425,P1839,2,125.42,62.71,No,0,1.96,127.38,Not Returned,,13-03-2025,127.38
TX1425,ORD1425,P1724,3,797.16,265.72,Yes,193.69,11.8,615.27,Not Returned,,13-03-2025,615.27
TX1425,ORD1425,P1993,1,43.67,43.67,Yes,5.48,10.17,48.36,Not Returned,,13-03-2025,48.36
TX1426,ORD1426,P1259,3,188.13,62.71,No,0,2,190.13,Not Returned,,08-03-2025,190.13
TX1427,ORD1427,P1829,1,25.92,25.92,Yes,5.38,5.27,25.81,Not Returned,,23-03-2025,25.81
TX1427,ORD1427,P1414,3,109.11,36.37,No,0,24.89,134,Not Returned,,23-03-2025,134
TX1428,ORD1428,P1474,3,154.29,51.43,No,0,9.79,164.08,Returned,01-06-2025 06:53,26-05-2025,9.79
TX1429,ORD1429,P1820,2,10.5,5.25,No,0,0.57,11.07,Not Returned,,27-03-2025,11.07
TX1430,ORD1430,P1329,2,380.96,190.48,No,0,19.29,400.25,Not Returned,,18-03-2025,400.25
TX1430,ORD1430,P1377,3,314.22,104.74,No,0,19.98,334.2,Not Returned,,18-03-2025,334.2
TX1431,ORD1431,P1543,3,319.44,106.48,No,0,9.84,329.28,Not Returned,,25-03-2025,329.28
TX1431,ORD1431,P1760,1,80.14,80.14,Yes,22.87,24.78,82.05,Not Returned,,25-03-2025,82.05
TX1432,ORD1432,P1613,2,172.08,86.04,Yes,21.64,8.19,158.63,Not Returned,,12-04-2025,158.63
TX1433,ORD1433,P1418,2,121.8,60.9,No,0,18.53,140.33,Not Returned,,25-04-2025,140.33
TX1433,ORD1433,P1888,3,85.44,28.48,No,0,16.01,101.45,Not Returned,,25-04-2025,101.45
TX1433,ORD1433,P1165,1,16.81,16.81,Yes,2.44,21.77,36.14,Not Returned,,25-04-2025,36.14
TX1434,ORD1434,P1068,2,40.24,20.12,No,0,21.75,61.99,Not Returned,,20-05-2025,61.99
TX1435,ORD1435,P1444,1,50.73,50.73,No,0,20.03,70.76,Not Returned,,31-03-2025,70.76
TX1435,ORD1435,P1570,2,253.16,126.58,Yes,32,17.57,238.73,Not Returned,,31-03-2025,238.73
TX1436,ORD1436,P1239,1,136.49,136.49,Yes,16.91,19.93,139.51,Not Returned,,04-04-2025,139.51
TX1436,ORD1436,P1467,2,259.8,129.9,No,0,5.28,265.08,Not Returned,,04-04-2025,265.08
TX1437,ORD1437,P1972,3,310.47,103.49,Yes,48.11,9.03,271.39,Not Returned,,02-04-2025,271.39
TX1438,ORD1438,P1538,2,992.76,496.38,Yes,166.54,13.16,839.38,Not Returned,,28-05-2025,839.38
TX1438,ORD1438,P1681,3,70.68,23.56,No,0,10.56,81.24,Not Returned,,28-05-2025,81.24
TX1438,ORD1438,P1210,2,261.6,130.8,Yes,77.04,20.66,205.22,Not Returned,,28-05-2025,205.22
TX1439,ORD1439,P1711,1,46.96,46.96,No,0,3.4,50.36,Not Returned,,01-05-2025,50.36
TX1439,ORD1439,P1515,1,28.88,28.88,Yes,3.79,12.36,37.45,Not Returned,,01-05-2025,37.45
TX1440,ORD1440,P1524,2,212.88,106.44,Yes,58.04,3.79,158.63,Not Returned,,01-03-2025,158.63
TX1441,ORD1441,P1384,2,285.52,142.76,No,0,20.24,305.76,Not Returned,,03-03-2025,305.76
TX1441,ORD1441,P1151,2,108.76,54.38,Yes,32.38,6.94,83.32,Not Returned,,03-03-2025,83.32
TX1442,ORD1442,P1099,1,455.45,455.45,Yes,71.5,4.12,388.07,Returned,12-05-2025 21:56,07-05-2025,4.12
TX1443,ORD1443,P1503,3,570.24,190.08,Yes,114.78,17.61,473.07,Not Returned,,29-04-2025,473.07
TX1443,ORD1443,P1193,2,545.1,272.55,Yes,145.8,9.44,408.74,Not Returned,,29-04-2025,408.74
TX1444,ORD1444,P1980,3,539.25,179.75,Yes,63.59,5.53,481.19,Not Returned,,08-04-2025,481.19
TX1445,ORD1445,P1278,1,70.34,70.34,Yes,19.26,13.76,64.84,Not Returned,,25-05-2025,64.84
TX1445,ORD1445,P1058,1,38.28,38.28,Yes,7.18,18.79,49.89,Not Returned,,25-05-2025,49.89
TX1445,ORD1445,P1200,1,27.58,27.58,No,0,2.63,30.21,Not Returned,,25-05-2025,30.21
TX1446,ORD1446,P1607,2,365.38,182.69,No,0,13.3,378.68,Not Returned,,18-04-2025,378.68
TX1447,ORD1447,P1512,2,172.38,86.19,Yes,18.64,12.59,166.33,Not Returned,,25-04-2025,166.33
TX1448,ORD1448,P1676,3,550.83,183.61,Yes,61.03,5.76,495.56,Not Returned,,05-05-2025,495.56
TX1449,ORD1449,P1931,1,283.15,283.15,Yes,83.28,14.28,214.15,Not Returned,,23-05-2025,214.15
TX1449,ORD1449,P1661,3,80.25,26.75,No,0,18.63,98.88,Not Returned,,23-05-2025,98.88
TX1449,ORD1449,P1767,1,24.86,24.86,No,0,6.1,30.96,Not Returned,,23-05-2025,30.96
TX1450,ORD1450,P1309,2,43.84,21.92,Yes,12.69,0.91,32.06,Not Returned,,01-04-2025,32.06
TX1450,ORD1450,P1364,1,423.27,423.27,Yes,120.18,5.36,308.45,Returned,11-04-2025 19:38,01-04-2025,5.36
TX1450,ORD1450,P1888,2,56.96,28.48,Yes,10.68,18.48,64.76,Not Returned,,01-04-2025,64.76
TX1451,ORD1451,P1107,3,60.99,20.33,No,0,6.84,67.83,Not Returned,,29-03-2025,67.83
TX1451,ORD1451,P1222,3,325.02,108.34,Yes,57.32,16.7,284.4,Not Returned,,29-03-2025,284.4
TX1451,ORD1451,P1836,1,276.96,276.96,No,0,24.75,301.71,Not Returned,,29-03-2025,301.71
TX1452,ORD1452,P1159,2,178.06,89.03,No,0,11.51,189.57,Returned,12-05-2025 16:55,06-05-2025,11.51
TX1452,ORD1452,P1239,2,272.98,136.49,No,0,20.6,293.58,Not Returned,,06-05-2025,293.58
TX1452,ORD1452,P1645,2,131.4,65.7,Yes,19.71,21.83,133.52,Not Returned,,06-05-2025,133.52
TX1453,ORD1453,P1118,1,10.35,10.35,No,0,4.98,15.33,Not Returned,,17-04-2025,15.33
TX1454,ORD1454,P1483,2,630.86,315.43,Yes,93.73,24.09,561.22,Returned,14-04-2025 16:17,05-04-2025,24.09
TX1455,ORD1455,P1200,1,27.58,27.58,Yes,7.35,20.94,41.17,Returned,24-05-2025 01:38,14-05-2025,20.94
TX1455,ORD1455,P1164,2,45.84,22.92,No,0,21.28,67.12,Not Returned,,14-05-2025,67.12
TX1456,ORD1456,P1112,2,27.96,13.98,No,0,24.3,52.26,Not Returned,,26-05-2025,52.26
TX1457,ORD1457,P1420,2,14.2,7.1,No,0,21.03,35.23,Not Returned,,23-03-2025,35.23
TX1457,ORD1457,P1294,1,52.31,52.31,Yes,14.69,19.96,57.58,Not Returned,,23-03-2025,57.58
TX1458,ORD1458,P1501,2,6.42,3.21,No,0,9.69,16.11,Not Returned,,29-03-2025,16.11
TX1458,ORD1458,P1845,3,93,31,Yes,15.95,2.09,79.14,Not Returned,,29-03-2025,79.14
TX1458,ORD1458,P1357,1,20.52,20.52,Yes,5.73,24.57,39.36,Not Returned,,29-03-2025,39.36
TX1459,ORD1459,P1415,2,192.38,96.19,Yes,42.2,17.58,167.76,Not Returned,,02-03-2025,167.76
TX1459,ORD1459,P1577,1,122.92,122.92,No,0,19.92,142.84,Not Returned,,02-03-2025,142.84
TX1459,ORD1459,P1658,3,1437.27,479.09,No,0,22.87,1460.14,Not Returned,,02-03-2025,1460.14
TX1460,ORD1460,P1604,3,83.01,27.67,Yes,21.41,11.37,72.97,Not Returned,,01-05-2025,72.97
TX1460,ORD1460,P1308,2,8.62,4.31,Yes,1.53,8.28,15.37,Returned,06-05-2025 04:37,01-05-2025,8.28
TX1460,ORD1460,P1461,3,387.63,129.21,Yes,46.43,21.71,362.91,Returned,02-05-2025 04:37,01-05-2025,21.71
TX1461,ORD1461,P1664,2,168.92,84.46,No,0,4.52,173.44,Not Returned,,12-04-2025,173.44
TX1462,ORD1462,P1152,1,27.25,27.25,No,0,7.19,34.44,Returned,27-03-2025 17:08,17-03-2025,7.19
TX1462,ORD1462,P1180,1,109.39,109.39,No,0,4.42,113.81,Not Returned,,17-03-2025,113.81
TX1462,ORD1462,P1842,3,192.21,64.07,No,0,1.19,193.4,Not Returned,,17-03-2025,193.4
TX1463,ORD1463,P1454,3,1405.65,468.55,No,0,16.96,1422.61,Not Returned,,14-04-2025,1422.61
TX1464,ORD1464,P1699,1,4.54,4.54,Yes,0.9,8.41,12.05,Not Returned,,17-05-2025,12.05
TX1464,ORD1464,P1203,2,51.7,25.85,Yes,10.51,21.04,62.23,Not Returned,,17-05-2025,62.23
TX1465,ORD1465,P1203,1,25.85,25.85,No,0,7.6,33.45,Not Returned,,17-05-2025,33.45
TX1466,ORD1466,P1105,1,216.78,216.78,Yes,32.48,6.67,190.97,Not Returned,,18-04-2025,190.97
TX1466,ORD1466,P1282,3,422.7,140.9,No,0,2.1,424.8,Not Returned,,18-04-2025,424.8
TX1466,ORD1466,P1688,3,86.31,28.77,No,0,19.34,105.65,Not Returned,,18-04-2025,105.65
TX1467,ORD1467,P1490,3,71.49,23.83,No,0,7,78.49,Not Returned,,29-05-2025,78.49
TX1467,ORD1467,P1919,1,39.24,39.24,No,0,7.67,46.91,Not Returned,,29-05-2025,46.91
TX1468,ORD1468,P1148,1,14.95,14.95,No,0,16.78,31.73,Not Returned,,23-03-2025,31.73
TX1468,ORD1468,P1922,1,36.37,36.37,No,0,3.83,40.2,Returned,25-03-2025 22:31,23-03-2025,3.83
TX1469,ORD1469,P1238,3,116.07,38.69,No,0,0.99,117.06,Not Returned,,19-03-2025,117.06
TX1469,ORD1469,P1170,1,45.25,45.25,No,0,10.47,55.72,Not Returned,,19-03-2025,55.72
TX1470,ORD1470,P1344,1,33.37,33.37,Yes,6.63,17.66,44.4,Returned,03-04-2025 07:47,01-04-2025,17.66
TX1470,ORD1470,P1489,3,157.32,52.44,No,0,24.86,182.18,Not Returned,,01-04-2025,182.18
TX1471,ORD1471,P1251,1,17.83,17.83,Yes,5.32,16.78,29.29,Not Returned,,05-05-2025,29.29
TX1471,ORD1471,P1385,1,13.02,13.02,Yes,3.5,21.23,30.75,Not Returned,,05-05-2025,30.75
TX1471,ORD1471,P1171,3,132.27,44.09,No,0,14.7,146.97,Not Returned,,05-05-2025,146.97
TX1472,ORD1472,P1735,3,184.89,61.63,No,0,14.39,199.28,Not Returned,,26-04-2025,199.28
TX1472,ORD1472,P1271,2,95.62,47.81,Yes,14.02,8.8,90.4,Not Returned,,26-04-2025,90.4
TX1472,ORD1472,P1184,1,46.03,46.03,Yes,9.63,3.2,39.6,Not Returned,,26-04-2025,39.6
TX1473,ORD1473,P1859,1,41.14,41.14,No,0,14.01,55.15,Not Returned,,01-04-2025,55.15
TX1474,ORD1474,P1256,2,42.76,21.38,Yes,10.13,15.24,47.87,Not Returned,,20-03-2025,47.87
TX1474,ORD1474,P1966,1,31.46,31.46,Yes,6.03,22.67,48.1,Not Returned,,20-03-2025,48.1
TX1475,ORD1475,P1451,3,511.56,170.52,Yes,114.08,15.37,412.85,Not Returned,,10-05-2025,412.85
TX1475,ORD1475,P1976,2,72.22,36.11,No,0,13.09,85.31,Not Returned,,10-05-2025,85.31
TX1475,ORD1475,P1614,3,490.05,163.35,No,0,5.86,495.91,Not Returned,,10-05-2025,495.91
TX1476,ORD1476,P1721,3,387.42,129.14,Yes,49.68,4.53,342.27,Returned,26-04-2025 01:26,16-04-2025,4.53
TX1476,ORD1476,P1524,3,319.32,106.44,Yes,38.91,8.98,289.39,Not Returned,,16-04-2025,289.39
TX1477,ORD1477,P1189,1,407.16,407.16,Yes,109.7,4.8,302.26,Not Returned,,22-03-2025,302.26
TX1477,ORD1477,P1265,2,381.92,190.96,No,0,9.08,391,Not Returned,,22-03-2025,391
TX1478,ORD1478,P1399,2,130.34,65.17,No,0,22.51,152.85,Not Returned,,16-03-2025,152.85
TX1478,ORD1478,P1031,3,129.09,43.03,Yes,17.51,18.01,129.59,Not Returned,,16-03-2025,129.59
TX1478,ORD1478,P1108,1,66.32,66.32,No,0,11.7,78.02,Not Returned,,16-03-2025,78.02
TX1479,ORD1479,P1801,3,170.67,56.89,Yes,20.06,21.85,172.46,Not Returned,,07-03-2025,172.46
TX1480,ORD1480,P1112,1,13.98,13.98,Yes,2.74,22.48,33.72,Not Returned,,29-03-2025,33.72
TX1480,ORD1480,P1521,1,221.03,221.03,Yes,25.11,12.94,208.86,Returned,07-04-2025 14:52,29-03-2025,12.94
TX1481,ORD1481,P1878,3,193.8,64.6,Yes,34.91,11.48,170.37,Not Returned,,30-03-2025,170.37
TX1481,ORD1481,P1228,2,72.46,36.23,Yes,11.13,19.65,80.98,Not Returned,,30-03-2025,80.98
TX1481,ORD1481,P1000,1,34.42,34.42,No,0,21.23,55.65,Not Returned,,30-03-2025,55.65
TX1482,ORD1482,P1792,3,194.55,64.85,No,0,3.74,198.29,Not Returned,,26-03-2025,198.29
TX1482,ORD1482,P1439,3,221.97,73.99,Yes,58.87,22.24,185.34,Not Returned,,26-03-2025,185.34
TX1483,ORD1483,P1915,3,430.98,143.66,No,0,9.18,440.16,Not Returned,,28-05-2025,440.16
TX1484,ORD1484,P1460,2,34.5,17.25,Yes,8.8,19.81,45.51,Not Returned,,15-04-2025,45.51
TX1485,ORD1485,P1113,3,268.8,89.6,Yes,43.8,19.63,244.63,Not Returned,,25-04-2025,244.63
TX1485,ORD1485,P1915,2,287.32,143.66,No,0,9.34,296.66,Not Returned,,25-04-2025,296.66
TX1485,ORD1485,P1982,1,3.09,3.09,Yes,0.85,10.3,12.54,Not Returned,,25-04-2025,12.54
TX1486,ORD1486,P1914,2,20.78,10.39,No,0,10.05,30.83,Returned,11-04-2025 00:12,07-04-2025,10.05
TX1487,ORD1487,P1571,2,58.84,29.42,No,0,6.81,65.65,Not Returned,,19-04-2025,65.65
TX1487,ORD1487,P1874,3,234.03,78.01,No,0,18.71,252.74,Not Returned,,19-04-2025,252.74
TX1487,ORD1487,P1680,2,7.8,3.9,Yes,1.94,20.29,26.15,Not Returned,,19-04-2025,26.15
TX1488,ORD1488,P1478,1,13.98,13.98,Yes,2.94,16.35,27.39,Not Returned,,09-05-2025,27.39
TX1488,ORD1488,P1496,2,348.22,174.11,Yes,37.51,14.76,325.47,Not Returned,,09-05-2025,325.47
TX1489,ORD1489,P1076,2,19.24,9.62,No,0,13.77,33.01,Not Returned,,28-03-2025,33.01
TX1489,ORD1489,P1971,2,195.06,97.53,No,0,16.49,211.55,Not Returned,,28-03-2025,211.55
TX1489,ORD1489,P1928,2,18.32,9.16,Yes,4.2,17.16,31.28,Not Returned,,28-03-2025,31.28
TX1490,ORD1490,P1745,3,351.03,117.01,Yes,46.14,9.16,314.05,Not Returned,,17-03-2025,314.05
TX1490,ORD1490,P1791,1,462.21,462.21,Yes,107.72,5.28,359.77,Not Returned,,17-03-2025,359.77
TX1490,ORD1490,P1639,1,14.55,14.55,Yes,2.8,9.34,21.09,Not Returned,,17-03-2025,21.09
TX1491,ORD1491,P1604,1,27.67,27.67,Yes,5.28,14.92,37.31,Not Returned,,20-04-2025,37.31
TX1491,ORD1491,P1982,3,9.27,3.09,Yes,2.51,6.77,13.53,Not Returned,,20-04-2025,13.53
TX1491,ORD1491,P1990,2,743.32,371.66,Yes,207.48,21.53,557.37,Returned,24-04-2025 09:12,20-04-2025,21.53
TX1492,ORD1492,P1396,3,119.97,39.99,No,0,12.99,132.96,Not Returned,,03-04-2025,132.96
TX1492,ORD1492,P1243,3,82.95,27.65,Yes,14.24,17.03,85.74,Returned,07-04-2025 00:53,03-04-2025,17.03
TX1493,ORD1493,P1947,1,12.07,12.07,No,0,18.83,30.9,Not Returned,,02-05-2025,30.9
TX1494,ORD1494,P1098,3,238.05,79.35,No,0,2.93,240.98,Not Returned,,22-05-2025,240.98
TX1495,ORD1495,P1204,3,506.76,168.92,Yes,64.69,8.06,450.13,Not Returned,,18-04-2025,450.13
TX1496,ORD1496,P1714,1,71.07,71.07,Yes,11.76,21.39,80.7,Not Returned,,30-04-2025,80.7
TX1496,ORD1496,P1241,1,160.94,160.94,No,0,21.35,182.29,Returned,10-05-2025 19:59,30-04-2025,21.35
TX1496,ORD1496,P1945,1,6.95,6.95,No,0,15.18,22.13,Not Returned,,30-04-2025,22.13
TX1497,ORD1497,P1606,3,373.68,124.56,No,0,8.88,382.56,Not Returned,,04-03-2025,382.56
TX1498,ORD1498,P1249,3,1487.28,495.76,Yes,206.62,10.17,1290.83,Returned,23-05-2025 00:27,15-05-2025,10.17
TX1498,ORD1498,P1016,3,527.49,175.83,Yes,139.44,8.49,396.54,Not Returned,,15-05-2025,396.54
TX1498,ORD1498,P1706,3,1209.57,403.19,Yes,275.54,14.62,948.65,Not Returned,,15-05-2025,948.65
TX1499,ORD1499,P1247,2,126.96,63.48,No,0,11.93,138.89,Not Returned,,13-03-2025,138.89
TX1500,ORD1500,P1803,2,270.42,135.21,No,0,4.84,275.26,Not Returned,,07-04-2025,275.26
TX1500,ORD1500,P1583,2,240.88,120.44,Yes,66.79,8.2,182.29,Not Returned,,07-04-2025,182.29
TX1500,ORD1500,P1890,3,536.1,178.7,No,0,11.34,547.44,Not Returned,,07-04-2025,547.44
